GAD1,GAD2,GAD3,GAD4,GAD5,GAD6,GAD7,GADE,SWL1,SWL2,SWL3,SWL4,SWL5,Game,Platform,Hours,earnings,whyplay,League,streams,SPIN1,SPIN2,SPIN3,SPIN4,SPIN5,SPIN6,SPIN7,SPIN8,SPIN9,SPIN10,SPIN11,SPIN12,SPIN13,SPIN14,SPIN15,SPIN16,SPIN17,Narcissism,Gender,Age,Work,Degree,Reference,Playstyle,GAD_T,SWL_T,SPIN_T,Residence_ISO3,Label
0,0,0,0,0,1,0,1,2,6,5,2,6,6,1,0.07272727272727272,1,2,11,0.1,1.0,3.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,4.0,2.0,0.0,1.0,3.0,0.0,1.0,3.0,1,0.0,2,1,2,3,0.047619047619047616,0.5333333333333333,0.3676470588235294,35,1
1,1,1,0,0,1,0,2,5,6,6,6,5,6,1,0.16363636363636364,1,2,11,0.15,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1,0.0222222222222222,1,1,2,3,0.19047619047619047,0.7666666666666667,0.3529411764705882,35,1
2,1,2,1,1,1,2,2,2,4,2,2,2,6,1,0.36363636363636365,1,2,7,0.1,2.0,3.0,2.0,3.0,1.0,4.0,1.0,0.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1,0.04444444444444445,1,1,2,2,0.47619047619047616,0.23333333333333336,0.45588235294117646,15,3
1,0,0,0,0,2,1,2,2,5,3,2,3,6,1,0.21818181818181817,1,1,11,0.01,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1,0.15555555555555556,0,0,2,2,0.19047619047619047,0.33333333333333337,0.23529411764705882,35,4
1,1,3,2,0,3,0,0,5,6,5,3,1,0,1,0.12727272727272726,1,2,39,0.08,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,1,3,2,1,0.47619047619047616,0.5,0.11764705882352941,35,2
0,0,0,0,0,0,0,1,4,5,3,6,3,9,1,0.16363636363636364,2,4,21,0.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1,0.0,1,1,2,3,0.0,0.5333333333333333,0.044117647058823525,36,4
1,2,3,1,0,0,0,1,2,7,7,1,3,6,1,0.10909090909090909,1,4,39,0.01,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1,0.15555555555555556,1,0,2,2,0.3333333333333333,0.5,0.1764705882352941,24,4
3,2,2,1,0,2,1,3,2,4,2,3,2,6,1,0.36363636363636365,1,2,43,0.05,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,1,0.1333333333333333,1,1,2,3,0.5238095238095237,0.2666666666666667,0.3088235294117647,76,0
1,0,1,1,0,2,0,2,1,3,2,2,1,6,1,0.22727272727272727,1,2,11,0.2,0.0,4.0,2.0,3.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,3.0,3.0,2,0.0,2,3,2,1,0.23809523809523808,0.13333333333333333,0.47058823529411764,102,0
0,1,2,0,0,1,0,2,5,5,6,6,4,6,1,0.045454545454545456,1,1,48,0.05,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,0,0.1333333333333333,3,1,2,1,0.19047619047619047,0.7000000000000001,0.9264705882352942,102,2
2,2,1,1,1,2,3,3,6,7,6,2,2,6,1,0.16363636363636364,1,1,11,0.02,2.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,0.0,3.0,4.0,0.0,0.0,2.0,1,0.0,2,3,2,1,0.5714285714285714,0.6,0.5882352941176471,102,2
0,0,0,0,0,1,0,2,4,5,5,5,5,6,1,0.16363636363636364,1,2,43,0.03,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1,0.0222222222222222,2,3,2,3,0.047619047619047616,0.6333333333333334,0.47058823529411764,51,4
1,0,0,0,0,3,0,2,5,6,6,4,6,2,1,0.22727272727272727,1,1,48,0.25,2.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1,0.0,2,1,2,2,0.19047619047619047,0.7333333333333334,0.6617647058823529,15,2
0,0,0,0,0,0,0,1,7,7,3,3,5,6,1,0.13636363636363635,1,4,11,0.1,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,1,0.1777777777777778,0,0,2,2,0.0,0.6666666666666667,0.14705882352941177,15,1
1,0,2,1,0,1,1,2,3,2,2,1,1,6,1,0.18181818181818182,1,2,11,0.05,2.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1,0.11111111111111116,1,0,2,3,0.2857142857142857,0.13333333333333333,0.5294117647058824,33,0
3,2,2,1,1,1,3,3,2,2,3,2,1,7,0,0.45454545454545453,1,1,48,0.5,1.0,1.0,3.0,1.0,4.0,4.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1,0.15555555555555556,3,1,2,3,0.6190476190476191,0.16666666666666666,0.5735294117647058,102,3
0,0,1,0,0,1,0,1,6,6,6,7,6,6,1,0.22727272727272727,1,1,11,0.05,0.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1,0.04444444444444445,1,1,2,3,0.09523809523809523,0.8666666666666666,0.20588235294117646,15,1
1,1,0,1,3,1,0,1,5,6,6,2,2,6,1,0.3181818181818182,1,2,11,0.09,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1,0,2,1,0.3333333333333333,0.5333333333333333,0.3235294117647059,35,0
1,0,1,1,0,0,0,2,3,6,7,6,4,6,1,0.07272727272727272,1,1,48,0.02,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1,0.0,1,1,2,2,0.14285714285714285,0.7000000000000001,0.2647058823529412,102,1
1,1,2,0,0,1,0,2,5,2,2,2,1,6,1,0.18181818181818182,1,1,33,0.1,2.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0.0222222222222222,3,0,2,2,0.23809523809523808,0.23333333333333336,0.5147058823529411,15,0
1,0,1,1,0,1,0,2,2,1,3,2,3,5,1,0.12727272727272726,1,1,22,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.04444444444444445,1,1,2,2,0.19047619047619047,0.19999999999999998,0.044117647058823525,39,4
2,2,3,1,0,0,0,2,2,2,2,2,4,6,1,0.07272727272727272,1,2,39,0.14,2.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,1,0.0,2,3,2,1,0.38095238095238093,0.23333333333333336,0.45588235294117646,51,0
1,0,1,0,0,1,2,1,3,2,4,3,4,6,1,0.18181818181818182,1,2,43,0.1,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1,0.0,2,3,2,3,0.23809523809523808,0.3666666666666667,0.22058823529411764,51,4
1,0,0,0,1,0,0,2,5,4,5,3,2,6,1,0.10909090909090909,1,2,11,0.1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1,0.06666666666666665,1,1,2,2,0.09523809523809523,0.4666666666666667,0.10294117647058823,29,4
1,1,1,1,0,1,0,1,5,5,5,3,5,0,1,0.09090909090909091,1,1,11,0.1,1.0,1.0,3.0,2.0,2.0,3.0,0.0,4.0,3.0,1.0,3.0,2.0,0.0,2.0,4.0,2.0,1.0,5.0,1,0.06666666666666665,0,1,2,2,0.23809523809523808,0.6,0.5,35,2
0,0,1,1,1,1,0,2,5,5,6,6,6,6,0,0.13636363636363635,1,1,39,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0,0.06666666666666665,1,0,2,2,0.19047619047619047,0.7666666666666667,0.044117647058823525,44,1
0,0,0,0,0,0,0,2,3,5,6,3,6,6,1,0.2727272727272727,1,1,43,0.05,1.0,0.0,0.0,3.0,4.0,4.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,3.0,4.0,1.0,0.0,1.0,1,0.0,2,1,2,2,0.0,0.6,0.4117647058823529,102,4
1,1,2,0,0,1,0,1,6,6,7,5,2,0,1,0.45454545454545453,1,1,30,0.05,2.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,3.0,1.0,4.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1,0.0,2,1,2,1,0.23809523809523808,0.7000000000000001,0.4264705882352941,102,2
1,1,3,2,1,1,1,2,5,4,4,5,5,6,1,0.09090909090909091,1,1,48,0.1,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,1,0.04444444444444445,1,1,2,2,0.47619047619047616,0.6,0.2647058823529412,23,2
0,2,1,1,0,0,2,2,6,6,5,4,6,6,1,0.2727272727272727,1,2,11,0.3,2.0,1.0,1.0,3.0,3.0,4.0,0.0,3.0,4.0,2.0,4.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,1,0.06666666666666665,1,1,2,2,0.2857142857142857,0.7333333333333334,0.20588235294117646,15,2
2,1,2,0,0,3,0,3,1,1,2,2,2,6,1,0.13636363636363635,1,2,43,0.3,1.0,0.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1,0.0222222222222222,1,1,2,1,0.38095238095238093,0.1,0.29411764705882354,102,0
1,0,1,0,0,1,0,1,4,5,5,6,2,6,1,0.23636363636363636,2,2,39,0.1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1,0.0,1,1,2,1,0.14285714285714285,0.5666666666666667,0.11764705882352941,102,4
1,1,0,0,0,0,0,1,7,7,7,6,6,6,1,0.09090909090909091,2,4,11,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0222222222222222,1,1,2,1,0.09523809523809523,0.9333333333333335,0.10294117647058823,15,1
0,2,1,1,0,0,2,2,6,6,5,4,6,6,1,0.2727272727272727,1,2,11,0.3,2.0,1.0,1.0,3.0,3.0,4.0,0.0,3.0,4.0,2.0,4.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,1,0.06666666666666665,1,1,2,2,0.2857142857142857,0.7333333333333334,0.20588235294117646,15,2
1,1,0,0,0,0,1,2,5,6,5,5,3,6,1,0.09090909090909091,1,1,43,0.05,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1,0.04444444444444445,1,1,2,2,0.14285714285714285,0.6333333333333334,0.08823529411764705,102,1
3,2,2,1,1,1,2,1,6,6,5,6,6,6,1,0.12727272727272726,1,2,39,0.07,1.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,3.0,4.0,0.0,3.0,3.0,3.0,1.0,4.0,1.0,1,0.04444444444444445,1,1,2,3,0.5714285714285714,0.8,0.6617647058823529,13,2
0,0,1,0,1,0,0,1,6,7,6,6,6,0,1,0.045454545454545456,1,1,19,0.1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0222222222222222,3,1,2,2,0.09523809523809523,0.8666666666666666,0.07352941176470588,31,1
1,1,1,0,0,1,0,2,5,4,5,5,2,6,1,0.12727272727272726,1,2,11,0.1,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,0.11111111111111116,1,1,2,1,0.19047619047619047,0.5333333333333333,0.16176470588235295,74,4
0,0,0,0,0,1,0,1,3,4,5,4,3,6,1,0.2727272727272727,1,2,7,0.1,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1,0.0,1,1,2,1,0.047619047619047616,0.4666666666666667,0.16176470588235295,35,4
0,0,1,0,0,0,0,1,3,5,3,3,2,10,1,0.3181818181818182,1,3,43,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1,0.19999999999999996,0,0,2,2,0.047619047619047616,0.3666666666666667,0.10294117647058823,102,4
1,0,0,0,0,1,0,1,2,5,3,6,6,6,1,0.22727272727272727,1,1,43,0.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,0.0,4.0,1.0,2.0,3.0,4.0,1,0.0,2,1,2,2,0.09523809523809523,0.5666666666666667,0.6176470588235294,102,4
0,0,0,0,0,1,0,1,3,3,3,2,2,6,1,0.18181818181818182,1,2,39,0.05,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1,0.11111111111111116,2,0,2,3,0.047619047619047616,0.2666666666666667,0.10294117647058823,33,4
1,1,1,1,0,2,0,1,5,4,4,6,1,6,1,0.03636363636363636,1,2,39,0.55,1.0,2.0,1.0,4.0,0.0,3.0,1.0,3.0,2.0,2.0,0.0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,1,0.0,3,1,2,3,0.2857142857142857,0.5,0.45588235294117646,13,2
0,0,0,0,0,0,0,2,6,7,7,7,4,6,1,0.01818181818181818,1,3,35,0.17,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0222222222222222,0,2,2,2,0.0,0.8666666666666666,0.20588235294117646,102,1
1,0,0,3,0,1,2,1,4,4,3,2,1,6,1,0.6363636363636364,1,2,7,0.1,2.0,2.0,4.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,1,0.0222222222222222,1,1,2,3,0.3333333333333333,0.30000000000000004,0.4852941176470588,35,3
0,0,0,0,1,2,0,1,3,3,4,3,3,6,0,0.22727272727272727,1,4,11,0.05,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1,0.04444444444444445,1,1,2,2,0.14285714285714285,0.3666666666666667,0.27941176470588236,102,4
1,0,0,0,0,1,0,2,2,7,5,2,1,7,0,0.13636363636363635,1,1,43,0.15,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1,0.04444444444444445,1,1,2,0,0.09523809523809523,0.4,0.11764705882352941,102,4
0,0,0,1,0,0,2,2,6,7,5,2,4,6,1,0.18181818181818182,1,2,11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0.0222222222222222,0,1,2,3,0.14285714285714285,0.6333333333333334,0.044117647058823525,102,1
0,0,1,0,2,1,0,1,5,6,6,5,3,6,1,0.18181818181818182,1,1,9,0.0,1.0,0.0,4.0,3.0,3.0,4.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0.04444444444444445,1,1,2,1,0.19047619047619047,0.6666666666666667,0.3676470588235294,93,4
1,1,0,0,2,0,0,2,1,2,2,2,3,6,1,0.20909090909090908,1,1,39,0.05,0.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,1,0.0222222222222222,1,1,2,1,0.19047619047619047,0.16666666666666666,0.29411764705882354,102,0
1,1,1,1,1,1,1,1,4,6,5,3,1,10,1,0.5454545454545454,1,1,48,0.32,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,1,0.04444444444444445,1,1,2,2,0.3333333333333333,0.4666666666666667,0.3529411764705882,35,3
1,1,1,0,3,2,0,2,2,3,3,2,2,6,1,0.18181818181818182,1,4,39,0.2,0.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,0.0,4.0,1.0,1,0.0222222222222222,2,1,2,3,0.38095238095238093,0.23333333333333336,0.5147058823529411,92,0
2,1,1,0,2,2,2,2,3,3,4,4,3,6,1,0.05454545454545454,1,1,48,0.07,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,1,0.0,2,3,2,3,0.47619047619047616,0.4,0.6911764705882353,102,2
2,1,1,1,0,0,3,3,2,3,2,4,3,6,1,0.12727272727272726,1,2,7,0.14,3.0,3.0,4.0,3.0,1.0,3.0,0.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,1,0.06666666666666665,1,0,2,2,0.38095238095238093,0.30000000000000004,0.6617647058823529,102,2
0,0,0,0,0,0,0,2,6,6,7,6,7,6,1,0.18181818181818182,1,2,43,0.03,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.1777777777777778,1,2,2,2,0.0,0.9,0.10294117647058823,33,1
1,1,1,1,0,3,1,2,1,4,1,1,1,7,1,0.22727272727272727,1,3,48,0.4,1.0,3.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1,0.0222222222222222,1,1,2,4,0.38095238095238093,0.1,0.5735294117647058,35,3
1,0,2,1,1,1,0,1,4,7,4,1,4,6,1,0.36363636363636365,2,4,21,0.2,0.0,4.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0.0,2,3,2,2,0.2857142857142857,0.5,0.23529411764705882,93,0
0,0,0,0,1,1,0,1,3,6,5,3,2,6,1,0.10909090909090909,1,1,48,0.18,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,1,0.4444444444444444,0,1,2,3,0.09523809523809523,0.4666666666666667,0.25,23,4
0,1,1,1,3,1,1,2,5,5,4,4,4,6,1,0.2545454545454545,1,2,11,0.04,2.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1,0.0,2,1,2,2,0.38095238095238093,0.5666666666666667,0.4264705882352941,18,2
1,1,1,0,0,2,0,2,2,4,3,3,2,7,1,0.36363636363636365,1,4,11,0.05,0.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1,0.1777777777777778,0,0,2,2,0.23809523809523808,0.30000000000000004,0.3529411764705882,102,0
1,0,0,0,0,2,0,2,6,6,6,6,6,6,1,0.05454545454545454,1,2,48,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.11111111111111116,0,0,2,3,0.14285714285714285,0.8333333333333334,0.058823529411764705,102,1
3,3,3,3,3,3,3,0,2,2,2,2,1,6,1,0.18181818181818182,1,2,43,0.14,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0.11111111111111116,1,1,2,1,1.0,0.13333333333333333,0.16176470588235295,102,3
2,3,2,0,1,2,0,2,2,2,2,1,2,6,1,0.3181818181818182,1,2,11,0.14,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1,0.04444444444444445,1,1,2,2,0.47619047619047616,0.13333333333333333,0.10294117647058823,86,0
0,0,0,0,0,0,0,1,6,6,6,5,6,6,1,0.3181818181818182,1,2,39,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.2222222222222222,3,0,2,4,0.0,0.8,0.044117647058823525,31,1
0,0,0,0,0,0,0,1,2,4,5,2,2,6,1,0.07272727272727272,1,3,43,0.06,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1,0.11111111111111116,0,0,2,2,0.0,0.33333333333333337,0.39705882352941174,73,4
1,0,0,0,0,0,1,1,6,6,6,5,4,6,1,0.05454545454545454,2,1,11,0.3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1,0.0222222222222222,1,1,2,1,0.09523809523809523,0.7333333333333334,0.11764705882352941,102,1
0,0,0,2,0,3,2,2,2,5,5,5,1,6,1,0.09090909090909091,1,2,11,0.1,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1,0.0222222222222222,1,1,2,2,0.3333333333333333,0.43333333333333335,0.27941176470588236,62,4
0,0,0,0,0,0,2,2,1,2,2,2,2,6,1,0.2727272727272727,2,2,7,0.1,0.0,0.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,1,0.04444444444444445,3,3,2,3,0.09523809523809523,0.13333333333333333,0.5441176470588235,60,0
1,1,2,3,0,2,1,1,4,6,6,6,2,6,1,0.22727272727272727,1,1,39,0.08,0.0,2.0,3.0,4.0,3.0,4.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,1,0.04444444444444445,1,1,2,3,0.47619047619047616,0.6333333333333334,0.45588235294117646,15,2
2,2,2,0,3,2,0,0,3,2,1,1,1,6,1,0.1909090909090909,2,4,35,0.1,0.0,0.0,2.0,4.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1,0.0,3,1,2,3,0.5238095238095237,0.1,0.22058823529411764,15,0
1,0,0,0,0,0,1,1,5,6,6,5,2,6,1,0.09090909090909091,1,1,11,0.05,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,4.0,4.0,1.0,4.0,3.0,1,0.04444444444444445,0,1,2,2,0.09523809523809523,0.6333333333333334,0.4411764705882353,88,1
1,0,0,0,0,1,0,1,4,5,5,5,3,6,1,0.2727272727272727,2,2,39,0.02,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,2,1,2,1,0.09523809523809523,0.5666666666666667,0.10294117647058823,102,4
2,2,2,1,0,1,1,3,5,6,6,6,5,6,1,0.09090909090909091,1,1,48,0.1,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1,0.15555555555555556,1,1,2,2,0.42857142857142855,0.7666666666666667,0.4411764705882353,2,2
1,0,0,1,1,0,0,2,3,5,2,1,2,6,1,0.2727272727272727,1,2,43,0.2,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,0.0222222222222222,1,1,2,1,0.14285714285714285,0.2666666666666667,0.08823529411764705,15,0
1,0,0,0,0,2,0,2,5,7,7,2,7,6,1,0.14545454545454545,1,1,11,0.03,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0222222222222222,2,1,2,2,0.14285714285714285,0.7666666666666667,0.20588235294117646,98,1
3,3,3,3,3,3,3,0,1,1,1,1,1,6,1,0.06363636363636363,1,4,7,0.05,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,0.0222222222222222,3,3,2,3,1.0,0.0,1.0,102,3
3,1,1,0,0,0,1,2,2,5,1,1,4,7,1,0.09090909090909091,1,1,48,0.15,2.0,1.0,3.0,3.0,2.0,1.0,0.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1,0.06666666666666665,1,1,2,3,0.2857142857142857,0.2666666666666667,0.4117647058823529,102,0
0,0,0,0,1,1,0,2,5,5,5,5,2,6,1,0.18181818181818182,1,4,2,0.1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1,0.0,1,1,2,3,0.09523809523809523,0.5666666666666667,0.20588235294117646,102,4
1,0,0,1,0,1,1,2,5,4,5,6,5,6,1,0.045454545454545456,1,2,11,0.02,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0222222222222222,1,1,2,1,0.19047619047619047,0.6666666666666667,0.11764705882352941,102,1
3,3,3,3,3,3,3,0,1,4,1,1,1,6,1,0.18181818181818182,1,1,48,0.05,0.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,4.0,4.0,0.0,2.0,2.0,1,0.11111111111111116,0,1,2,3,1.0,0.1,0.5294117647058824,102,3
0,0,1,0,2,2,1,1,2,6,1,1,1,6,1,0.2909090909090909,1,2,2,0.2,1.0,0.0,3.0,1.0,3.0,4.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,3.0,1,0.0,2,1,2,1,0.2857142857142857,0.19999999999999998,0.38235294117647056,102,0
